"subject","condition","pretty_condition","study","term","mode","question","q","answer","correct","rt_s","response","num_o","IMPASSE","score_TRI","score_ORTH","score_BOTH","score_SAT_left","score_SAT_right","score_TV_max","score_TV_start","score_TV_end","score_TV_duration","score_REF","score_ABS","score_niceABS","score_TVERSKY","tv_type","score_SATISFICE","sat_type","top_score","top_type","range","int2","interpretation","high_interpretation","override","score_SCALED","score_STATE"
"7Z166","1112","arrow","SGC4B","winter22","asynch","Which shift(s) start at 12pm?",11,"B,F",FALSE,25.204,"BF",2,"none",-0.125,1,0.5,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"7Z166","1112","arrow","SGC4B","winter22","asynch","Which shift(s) start at the same time as F?",12,"B",FALSE,7.35,"B",1,"none",-0.0625,1,0.5,NA,NA,-0.0666666666666667,-0.0625,NA,-0.0625,0,0,0,-0.0625,"score_TV_start",NA,NA,1,"score_ORTH",1.0625,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"7Z166","1112","arrow","SGC4B","winter22","asynch","Which 2 shifts end when Z begins?",13,"F,X",FALSE,11.715,"FX",2,"none",0.433333333333333,1,0.666666666666667,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,1,"score_ORTH",0.566666666666667,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"7Z166","1112","arrow","SGC4B","winter22","asynch","Which shift(s) end at 3pm?",14,"B",FALSE,40.162,"B",1,"none",-0.0588235294117647,1,0.5,NA,NA,-0.0714285714285714,NA,-0.0588235294117647,-0.0666666666666667,0,0,0,-0.0588235294117647,"score_TV_end",NA,NA,1,"score_ORTH",1.05882352941176,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"7Z166","1112","arrow","SGC4B","winter22","asynch","Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",15,"E,F",FALSE,134.665,"EF",2,"none",-0.125,1,0.5,NA,NA,-0.133333333333333,-0.117647058823529,NA,NA,0,0,0,-0.117647058823529,"score_TV_start",NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"XUNLH","1112","arrow","SGC4B","winter22","asynch","Which shift(s) start at 11 am?",1,"F",TRUE,19.103,"F",1,"none",1,-0.0833333333333333,0.5,NA,NA,0.5,1,-0.0714285714285714,NA,0,1,1,1,"score_TV_start",NA,NA,1,"score_TRI",1.08333333333333,"Triangular","Triangular","triangular","",1,"tri-like"
"XUNLH","1112","arrow","SGC4B","winter22","asynch","Which shift(s) start at the same time as D?",2,"K",TRUE,15.499,"K",1,"none",1,-0.0833333333333333,0.5,NA,NA,0.25,0.5,-0.0769230769230769,-0.0769230769230769,0,1,1,0.5,"score_TV_start",NA,NA,1,"score_TRI",1.08333333333333,"Triangular","Triangular","triangular","",1,"tri-like"
"XUNLH","1112","arrow","SGC4B","winter22","asynch","Which shift(s) begin when C ends?",3,"F",TRUE,17.278,"F",1,"none",1,0,0.5,NA,NA,0.166666666666667,-0.0833333333333333,1,-0.0909090909090909,0,1,1,1,"score_TV_end",NA,NA,1,"score_TRI",1,"Triangular","Triangular","triangular","",1,"tri-like"
"XUNLH","1112","arrow","SGC4B","winter22","asynch","Which shift(s) end at 4 pm?",4,"H",TRUE,14.585,"H",1,"none",1,-0.0833333333333333,0.5,NA,NA,0.5,-0.0714285714285714,1,NA,0,1,1,1,"score_TV_end",NA,NA,1,"score_TRI",1.08333333333333,"Triangular","Triangular","triangular","",1,"tri-like"
"XUNLH","1112","arrow","SGC4B","winter22","asynch","Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",5,"O",TRUE,13.339,"O",1,"none",1,-0.0769230769230769,0.5,NA,NA,-0.142857142857143,-0.0769230769230769,-0.0833333333333333,NA,0,1,1,-0.0769230769230769,"score_TV_start",NA,NA,1,"score_TRI",1.07692307692308,"Triangular","Triangular","triangular","",1,"tri-like"
"XUNLH","1112","arrow","SGC4B","winter22","asynch","Which shift(s) are six hours long?",6,"E,G",TRUE,24.417,"EG",2,"none",1,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans","",0.5,"tri-like"
"XUNLH","1112","arrow","SGC4B","winter22","asynch","Which 2 shifts less than 5 hours long start at the same time?",7,"O,X",TRUE,27.491,"OX",2,"none",1,-0.133333333333333,0.5,NA,NA,0.25,1,-0.142857142857143,-0.125,0,1,1,1,"score_TV_start",NA,NA,1,"score_TRI",1.13333333333333,"Triangular","Triangular","triangular","",1,"tri-like"
"XUNLH","1112","arrow","SGC4B","winter22","asynch","Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",8,"G",TRUE,45.198,"G",1,"none",1,-0.0714285714285714,0.5,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,1,"score_TRI",1.07142857142857,"Triangular","Triangular","triangular","",1,"tri-like"
"XUNLH","1112","arrow","SGC4B","winter22","asynch","Which shift(s) begins before J begins and ends during B?",9,"I",TRUE,33.704,"I",1,"none",1,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans","",0.5,"tri-like"
"XUNLH","1112","arrow","SGC4B","winter22","asynch","Which shift(s) end at the same time as F?",10,"E",TRUE,5.621,"E",1,"none",1,-0.0625,0.5,NA,NA,0.333333333333333,-0.0625,1,-0.0625,0,1,1,1,"score_TV_end",NA,NA,1,"score_TRI",1.0625,"Triangular","Triangular","triangular","",1,"tri-like"
"XUNLH","1112","arrow","SGC4B","winter22","asynch","Which shift(s) start at 12pm?",11,"L,M",TRUE,28.705,"LM",2,"none",1,-0.125,0.5,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,1,"score_TRI",1.125,"Triangular","Triangular","triangular","",1,"tri-like"
"XUNLH","1112","arrow","SGC4B","winter22","asynch","Which shift(s) start at the same time as F?",12,"G",TRUE,6.529,"G",1,"none",1,-0.0625,0.5,NA,NA,0.5,1,NA,-0.0625,0,1,1,1,"score_TV_start",NA,NA,1,"score_TRI",1.0625,"Triangular","Triangular","triangular","",1,"tri-like"
"XUNLH","1112","arrow","SGC4B","winter22","asynch","Which 2 shifts end when Z begins?",13,"E,F",TRUE,14.414,"EF",2,"none",1,0.433333333333333,0.666666666666667,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,1,"score_TRI",0.566666666666667,"Triangular","Triangular","triangular","",1,"tri-like"
"XUNLH","1112","arrow","SGC4B","winter22","asynch","Which shift(s) end at 3pm?",14,"X",TRUE,7.794,"X",1,"none",1,-0.0588235294117647,0.5,NA,NA,0.25,NA,1,-0.0666666666666667,0,1,1,1,"score_TV_end",NA,NA,1,"score_TRI",1.05882352941176,"Triangular","Triangular","triangular","",1,"tri-like"
"XUNLH","1112","arrow","SGC4B","winter22","asynch","Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",15,"K,X",TRUE,17.388,"KX",2,"none",1,-0.133333333333333,0.5,NA,NA,0.666666666666667,-0.117647058823529,NA,NA,0,1,1,0.666666666666667,"score_TV_max",NA,NA,1,"score_TRI",1.13333333333333,"Triangular","Triangular","triangular","",1,"tri-like"
"AYOKT","1113","cross","SGC4B","winter22","asynch","Which shift(s) start at 11 am?",1,"A",FALSE,27.268,"A",1,"none",-0.0769230769230769,1,0.5,NA,NA,-0.0833333333333333,-0.0769230769230769,-0.0714285714285714,NA,0,0,0,-0.0714285714285714,"score_TV_end",NA,NA,1,"score_ORTH",1.07692307692308,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"AYOKT","1113","cross","SGC4B","winter22","asynch","Which shift(s) start at the same time as D?",2,"E",FALSE,10.928,"E",1,"none",-0.0833333333333333,1,0.5,NA,NA,-0.111111111111111,-0.0909090909090909,-0.0769230769230769,-0.0769230769230769,0,0,0,-0.0769230769230769,"score_TV_end",NA,NA,1,"score_ORTH",1.08333333333333,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"AYOKT","1113","cross","SGC4B","winter22","asynch","Which shift(s) begin when C ends?",3,"Z",FALSE,15.635,"Z",1,"none",0,1,0.5,NA,NA,-0.125,-0.0833333333333333,0,-0.0909090909090909,0,0,0,0,"score_TV_end",NA,NA,1,"score_ORTH",1,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"AYOKT","1113","cross","SGC4B","winter22","asynch","Which shift(s) end at 4 pm?",4,"U",FALSE,49.278,"U",1,"none",-0.0714285714285714,1,0.5,NA,NA,-0.0769230769230769,-0.0714285714285714,-0.0714285714285714,NA,0,0,0,-0.0714285714285714,"score_TV_start",NA,NA,1,"score_ORTH",1.07142857142857,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"AYOKT","1113","cross","SGC4B","winter22","asynch","Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",5,"H,U",FALSE,51.343,"HU",2,"none",-0.181818181818182,0.923076923076923,0.423076923076923,NA,NA,0.19047619047619,-0.153846153846154,0.416666666666667,NA,0,0,0,0.416666666666667,"score_TV_end",NA,NA,0.923076923076923,"score_ORTH",1.10489510489511,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"AYOKT","1113","cross","SGC4B","winter22","asynch","Which shift(s) are six hours long?",6,"E,G",TRUE,13.889,"EG",2,"none",1,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans","",0.5,"tri-like"
"AYOKT","1113","cross","SGC4B","winter22","asynch","Which 2 shifts less than 5 hours long start at the same time?",7,"B,F",FALSE,23.902,"BF",2,"none",-0.125,1,0.5,NA,NA,-0.2,-0.125,-0.142857142857143,-0.125,0,0,0,-0.125,"score_TV_start",NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"AYOKT","1113","cross","SGC4B","winter22","asynch","Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",8,"I,J",FALSE,48.524,"IJ",2,"none",-0.133333333333333,-0.142857142857143,-0.125,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,-0.133333333333333,"score_TRI",0.00952380952380952,"?","?","neg.trans","",-0.5,"unknown"
"AYOKT","1113","cross","SGC4B","winter22","asynch","Which shift(s) begins before J begins and ends during B?",9,"I",TRUE,36.9,"I",1,"none",1,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans","",0.5,"tri-like"
"AYOKT","1113","cross","SGC4B","winter22","asynch","Which shift(s) end at the same time as F?",10,"X",FALSE,42.092,"X",1,"none",-0.0625,1,0.5,NA,NA,-0.0714285714285714,-0.0625,-0.0625,-0.0625,0,0,0,-0.0625,"score_TV_start",NA,NA,1,"score_ORTH",1.0625,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"AYOKT","1113","cross","SGC4B","winter22","asynch","Which shift(s) start at 12pm?",11,"B,F",FALSE,9.227,"BF",2,"none",-0.125,1,0.5,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"AYOKT","1113","cross","SGC4B","winter22","asynch","Which shift(s) start at the same time as F?",12,"B",FALSE,14.249,"B",1,"none",-0.0625,1,0.5,NA,NA,-0.0666666666666667,-0.0625,NA,-0.0625,0,0,0,-0.0625,"score_TV_start",NA,NA,1,"score_ORTH",1.0625,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"AYOKT","1113","cross","SGC4B","winter22","asynch","Which 2 shifts end when Z begins?",13,"F,X",FALSE,40.612,"FX",2,"none",0.433333333333333,1,0.666666666666667,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,1,"score_ORTH",0.566666666666667,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"AYOKT","1113","cross","SGC4B","winter22","asynch","Which shift(s) end at 3pm?",14,"B",FALSE,31.188,"B",1,"none",-0.0588235294117647,1,0.5,NA,NA,-0.0714285714285714,NA,-0.0588235294117647,-0.0666666666666667,0,0,0,-0.0588235294117647,"score_TV_end",NA,NA,1,"score_ORTH",1.05882352941176,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"AYOKT","1113","cross","SGC4B","winter22","asynch","Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",15,"E,F",FALSE,39.976,"EF",2,"none",-0.125,1,0.5,NA,NA,-0.133333333333333,-0.117647058823529,NA,NA,0,0,0,-0.117647058823529,"score_TV_start",NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"0XMTM","1112","arrow","SGC4B","winter22","asynch","Which shift(s) start at 11 am?",1,"A",FALSE,23.334,"A",1,"none",-0.0769230769230769,1,0.5,NA,NA,-0.0833333333333333,-0.0769230769230769,-0.0714285714285714,NA,0,0,0,-0.0714285714285714,"score_TV_end",NA,NA,1,"score_ORTH",1.07692307692308,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"0XMTM","1112","arrow","SGC4B","winter22","asynch","Which shift(s) start at the same time as D?",2,"E",FALSE,9.183,"E",1,"none",-0.0833333333333333,1,0.5,NA,NA,-0.111111111111111,-0.0909090909090909,-0.0769230769230769,-0.0769230769230769,0,0,0,-0.0769230769230769,"score_TV_end",NA,NA,1,"score_ORTH",1.08333333333333,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"0XMTM","1112","arrow","SGC4B","winter22","asynch","Which shift(s) begin when C ends?",3,"Z",FALSE,26.148,"Z",1,"none",0,1,0.5,NA,NA,-0.125,-0.0833333333333333,0,-0.0909090909090909,0,0,0,0,"score_TV_end",NA,NA,1,"score_ORTH",1,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"0XMTM","1112","arrow","SGC4B","winter22","asynch","Which shift(s) end at 4 pm?",4,"U",FALSE,17.339,"U",1,"none",-0.0714285714285714,1,0.5,NA,NA,-0.0769230769230769,-0.0714285714285714,-0.0714285714285714,NA,0,0,0,-0.0714285714285714,"score_TV_start",NA,NA,1,"score_ORTH",1.07142857142857,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"0XMTM","1112","arrow","SGC4B","winter22","asynch","Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",5,"O",TRUE,9.394,"O",1,"none",1,-0.0769230769230769,0.5,NA,NA,-0.142857142857143,-0.0769230769230769,-0.0833333333333333,NA,0,1,1,-0.0769230769230769,"score_TV_start",NA,NA,1,"score_TRI",1.07692307692308,"Triangular","Triangular","triangular","",1,"tri-like"
"0XMTM","1112","arrow","SGC4B","winter22","asynch","Which shift(s) are six hours long?",6,"E,G",TRUE,7.108,"EG",2,"none",1,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans","",0.5,"tri-like"
"0XMTM","1112","arrow","SGC4B","winter22","asynch","Which 2 shifts less than 5 hours long start at the same time?",7,"B,F",FALSE,50.941,"BF",2,"none",-0.125,1,0.5,NA,NA,-0.2,-0.125,-0.142857142857143,-0.125,0,0,0,-0.125,"score_TV_start",NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"0XMTM","1112","arrow","SGC4B","winter22","asynch","Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",8,"E",FALSE,38.28,"E",1,"none",-0.0666666666666667,1,0.5,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,1,"score_ORTH",1.06666666666667,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"0XMTM","1112","arrow","SGC4B","winter22","asynch","Which shift(s) begins before J begins and ends during B?",9,"I",TRUE,11.296,"I",1,"none",1,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans","",0.5,"tri-like"
"0XMTM","1112","arrow","SGC4B","winter22","asynch","Which shift(s) end at the same time as F?",10,"X",FALSE,19.173,"X",1,"none",-0.0625,1,0.5,NA,NA,-0.0714285714285714,-0.0625,-0.0625,-0.0625,0,0,0,-0.0625,"score_TV_start",NA,NA,1,"score_ORTH",1.0625,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"0XMTM","1112","arrow","SGC4B","winter22","asynch","Which shift(s) start at 12pm?",11,"B,F",FALSE,7.951,"BF",2,"none",-0.125,1,0.5,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"0XMTM","1112","arrow","SGC4B","winter22","asynch","Which shift(s) start at the same time as F?",12,"B",FALSE,7.669,"B",1,"none",-0.0625,1,0.5,NA,NA,-0.0666666666666667,-0.0625,NA,-0.0625,0,0,0,-0.0625,"score_TV_start",NA,NA,1,"score_ORTH",1.0625,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"0XMTM","1112","arrow","SGC4B","winter22","asynch","Which 2 shifts end when Z begins?",13,"F,X",FALSE,60.986,"FX",2,"none",0.433333333333333,1,0.666666666666667,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,1,"score_ORTH",0.566666666666667,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"0XMTM","1112","arrow","SGC4B","winter22","asynch","Which shift(s) end at 3pm?",14,"B",FALSE,29.451,"B",1,"none",-0.0588235294117647,1,0.5,NA,NA,-0.0714285714285714,NA,-0.0588235294117647,-0.0666666666666667,0,0,0,-0.0588235294117647,"score_TV_end",NA,NA,1,"score_ORTH",1.05882352941176,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"0XMTM","1112","arrow","SGC4B","winter22","asynch","Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",15,"K,X",TRUE,19.855,"KX",2,"none",1,-0.133333333333333,0.5,NA,NA,0.666666666666667,-0.117647058823529,NA,NA,0,1,1,0.666666666666667,"score_TV_max",NA,NA,1,"score_TRI",1.13333333333333,"Triangular","Triangular","triangular","",1,"tri-like"
"Y5UVE","1112","arrow","SGC4B","winter22","asynch","Which shift(s) start at 11 am?",1,"A",FALSE,12.263,"A",1,"none",-0.0769230769230769,1,0.5,NA,NA,-0.0833333333333333,-0.0769230769230769,-0.0714285714285714,NA,0,0,0,-0.0714285714285714,"score_TV_end",NA,NA,1,"score_ORTH",1.07692307692308,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"Y5UVE","1112","arrow","SGC4B","winter22","asynch","Which shift(s) start at the same time as D?",2,"E",FALSE,11.519,"E",1,"none",-0.0833333333333333,1,0.5,NA,NA,-0.111111111111111,-0.0909090909090909,-0.0769230769230769,-0.0769230769230769,0,0,0,-0.0769230769230769,"score_TV_end",NA,NA,1,"score_ORTH",1.08333333333333,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"Y5UVE","1112","arrow","SGC4B","winter22","asynch","Which shift(s) begin when C ends?",3,"Z",FALSE,14.569,"Z",1,"none",0,1,0.5,NA,NA,-0.125,-0.0833333333333333,0,-0.0909090909090909,0,0,0,0,"score_TV_end",NA,NA,1,"score_ORTH",1,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"Y5UVE","1112","arrow","SGC4B","winter22","asynch","Which shift(s) end at 4 pm?",4,"U",FALSE,47.428,"U",1,"none",-0.0714285714285714,1,0.5,NA,NA,-0.0769230769230769,-0.0714285714285714,-0.0714285714285714,NA,0,0,0,-0.0714285714285714,"score_TV_start",NA,NA,1,"score_ORTH",1.07142857142857,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"Y5UVE","1112","arrow","SGC4B","winter22","asynch","Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",5,"F",FALSE,36.305,"F",1,"none",-0.0909090909090909,-0.0769230769230769,-0.0769230769230769,NA,NA,-0.142857142857143,-0.0769230769230769,-0.0833333333333333,NA,0,0,0,-0.0769230769230769,"score_TV_start",NA,NA,-0.0769230769230769,"score_TVERSKY",0.013986013986014,"?","?","neg.trans","",-0.5,"unknown"
"Y5UVE","1112","arrow","SGC4B","winter22","asynch","Which shift(s) are six hours long?",6,"E,G",TRUE,5.649,"EG",2,"none",1,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans","",0.5,"tri-like"
"Y5UVE","1112","arrow","SGC4B","winter22","asynch","Which 2 shifts less than 5 hours long start at the same time?",7,"B,F",FALSE,22.489,"BF",2,"none",-0.125,1,0.5,NA,NA,-0.2,-0.125,-0.142857142857143,-0.125,0,0,0,-0.125,"score_TV_start",NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"Y5UVE","1112","arrow","SGC4B","winter22","asynch","Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",8,"E",FALSE,39.294,"E",1,"none",-0.0666666666666667,1,0.5,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,1,"score_ORTH",1.06666666666667,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"Y5UVE","1112","arrow","SGC4B","winter22","asynch","Which shift(s) begins before J begins and ends during B?",9,"I",TRUE,67.619,"I",1,"none",1,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans","",0.5,"tri-like"
"Y5UVE","1112","arrow","SGC4B","winter22","asynch","Which shift(s) end at the same time as F?",10,"E,X",FALSE,92.998,"EX",2,"none",0.9375,0.9375,1,NA,NA,0.261904761904762,-0.125,0.9375,-0.125,0,0,0,0.9375,"score_TV_end",NA,NA,0.9375,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans","",0.5,"tri-like"
"Y5UVE","1112","arrow","SGC4B","winter22","asynch","Which shift(s) start at 12pm?",11,"E,F",FALSE,12.137,"EF",2,"none",-0.125,0.4375,0.178571428571429,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0.4375,"score_ORTH",0.5625,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"Y5UVE","1112","arrow","SGC4B","winter22","asynch","Which shift(s) start at the same time as F?",12,"F",FALSE,6.241,"F",1,"none",0,0,-0.0625,NA,NA,0,0,NA,0,1,0,0,0,"score_TV_max",NA,NA,0,"score_TRI",0,"reference","reference","neutral","",0,"unknown"
"Y5UVE","1112","arrow","SGC4B","winter22","asynch","Which 2 shifts end when Z begins?",13,"X",FALSE,34.109,"X",1,"none",-0.0666666666666667,0.5,0.333333333333333,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0.5,"score_ORTH",0.566666666666667,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"Y5UVE","1112","arrow","SGC4B","winter22","asynch","Which shift(s) end at 3pm?",14,"D",FALSE,102.286,"D",1,"none",-0.0588235294117647,-0.0588235294117647,-0.0625,NA,NA,0.25,NA,-0.0588235294117647,0.333333333333333,0,0,0,0.333333333333333,"score_TV_duration",NA,NA,0.333333333333333,"score_TVERSKY",0.392156862745098,"?","?","neg.trans","",-0.5,"unknown"
"Y5UVE","1112","arrow","SGC4B","winter22","asynch","Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",15,"E,F",FALSE,41.638,"EF",2,"none",-0.125,1,0.5,NA,NA,-0.133333333333333,-0.117647058823529,NA,NA,0,0,0,-0.117647058823529,"score_TV_start",NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"BPNLB","1112","arrow","SGC4B","winter22","asynch","Which shift(s) start at 11 am?",1,"A",FALSE,30.952,"A",1,"none",-0.0769230769230769,1,0.5,NA,NA,-0.0833333333333333,-0.0769230769230769,-0.0714285714285714,NA,0,0,0,-0.0714285714285714,"score_TV_end",NA,NA,1,"score_ORTH",1.07692307692308,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"BPNLB","1112","arrow","SGC4B","winter22","asynch","Which shift(s) start at the same time as D?",2,"E",FALSE,19.895,"E",1,"none",-0.0833333333333333,1,0.5,NA,NA,-0.111111111111111,-0.0909090909090909,-0.0769230769230769,-0.0769230769230769,0,0,0,-0.0769230769230769,"score_TV_end",NA,NA,1,"score_ORTH",1.08333333333333,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"BPNLB","1112","arrow","SGC4B","winter22","asynch","Which shift(s) begin when C ends?",3,"F,K,D,U,E,G,B",FALSE,135.17,"BDEFGKU",7,"none",0.5,-0.6,0.0384615384615384,NA,NA,0,-0.583333333333333,0.5,0.212121212121212,0,0,0,0.5,"score_TV_end",NA,NA,0.5,"score_TRI",1.1,"frenzy","frenzy","neg.trans","",-0.5,"unknown"
"BPNLB","1112","arrow","SGC4B","winter22","asynch","Which shift(s) end at 4 pm?",4,"H",TRUE,33.428,"H",1,"none",1,-0.0833333333333333,0.5,NA,NA,0.5,-0.0714285714285714,1,NA,0,1,1,1,"score_TV_end",NA,NA,1,"score_TRI",1.08333333333333,"Triangular","Triangular","triangular","",1,"tri-like"
"BPNLB","1112","arrow","SGC4B","winter22","asynch","Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",5,"O",TRUE,31.078,"O",1,"none",1,-0.0769230769230769,0.5,NA,NA,-0.142857142857143,-0.0769230769230769,-0.0833333333333333,NA,0,1,1,-0.0769230769230769,"score_TV_start",NA,NA,1,"score_TRI",1.07692307692308,"Triangular","Triangular","triangular","",1,"tri-like"
"BPNLB","1112","arrow","SGC4B","winter22","asynch","Which shift(s) are six hours long?",6,"E,G",TRUE,16.553,"EG",2,"none",1,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans","",0.5,"tri-like"
"BPNLB","1112","arrow","SGC4B","winter22","asynch","Which 2 shifts less than 5 hours long start at the same time?",7,"O,X",TRUE,52.61,"OX",2,"none",1,-0.133333333333333,0.5,NA,NA,0.25,1,-0.142857142857143,-0.125,0,1,1,1,"score_TV_start",NA,NA,1,"score_TRI",1.13333333333333,"Triangular","Triangular","triangular","",1,"tri-like"
"BPNLB","1112","arrow","SGC4B","winter22","asynch","Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",8,"G",TRUE,62.128,"G",1,"none",1,-0.0714285714285714,0.5,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,1,"score_TRI",1.07142857142857,"Triangular","Triangular","triangular","",1,"tri-like"
"BPNLB","1112","arrow","SGC4B","winter22","asynch","Which shift(s) begins before J begins and ends during B?",9,"E",FALSE,38.871,"E",1,"none",-0.0666666666666667,-0.0666666666666667,-0.0588235294117647,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,-0.0666666666666667,"score_TRI",0,"?","?","neg.trans","",-0.5,"unknown"
"BPNLB","1112","arrow","SGC4B","winter22","asynch","Which shift(s) end at the same time as F?",10,"E",TRUE,12.919,"E",1,"none",1,-0.0625,0.5,NA,NA,0.333333333333333,-0.0625,1,-0.0625,0,1,1,1,"score_TV_end",NA,NA,1,"score_TRI",1.0625,"Triangular","Triangular","triangular","",1,"tri-like"
