"subject","study","term","pool","mode","block","explicit","impasse","grid","mark","ixn","gwidth","gheight","graph","time_elapsed_m","question","relation","q","correct","discriminant","tri_score","orth_score","other_score","blank_score","answer","rt_s","condition"
"C2AHN","SGC3A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",12.0144666666667,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE",-1,0,1,0,0,"E",108.561,"111"
"C2AHN","SGC3A","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",12.4823666666667,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","TRUE",0,1,1,0,0,"I",27.818,"111"
"C2AHN","SGC3A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",13.2655166666667,"Which shift(s) end at the same time as F?","ends","10","FALSE",-1.08333333333333,0,1,1,0,"B,X",46.884,"111"
"C2AHN","SGC3A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",13.6219833333333,"Which shift(s) start at 12pm?","starttime","11","FALSE",-1,0,2,0,0,"B,F",21.28,"111"
"C2AHN","SGC3A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",13.73925,"Which shift(s) start at the same time as F?","starts","12","FALSE",-1,0,1,0,0,"B",6.936,"111"
"C2AHN","SGC3A","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",14.0891166666667,"Which 2 shifts end when Z begins?","meets","13","FALSE",-0.5,1,2,0,0,"F,X",20.883,"111"
"C2AHN","SGC3A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",14.46995,"Which shift(s) end at 3pm?","endtime","14","FALSE",-1,0,1,0,0,"B",22.735,"111"
"C2AHN","SGC3A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",15.1605833333333,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","FALSE",-1,0,2,0,0,"E,F",41.335,"111"
"T8OB0","SGC3A","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",3.45261666666667,"Which shift(s) start at 11 am?","starttime","1","TRUE",1,1,0,0,0,"F",82.138,"111"
"T8OB0","SGC3A","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",4.1368,"Which shift(s) start at the same time as D?","starts","2","TRUE",1,1,0,0,0,"K",40.809,"111"
"T8OB0","SGC3A","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",4.32663333333333,"Which shift(s) begin when C ends?","meets","3","TRUE",1,1,0,0,0,"F",11.306,"111"
"T8OB0","SGC3A","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",4.46081666666667,"Which shift(s) end at 4 pm?","endtime","4","TRUE",1,1,0,0,0,"H",7.963,"111"
"T8OB0","SGC3A","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",4.69033333333333,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","TRUE",1,1,0,0,0,"O",13.688,"111"
"T8OB0","SGC3A","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",5.0503,"Which shift(s) are six hours long?","duration","6","TRUE",0,2,2,0,0,"E,G",11.714,"111"
"T8OB0","SGC3A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",5.52111666666667,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","TRUE",1,2,0,0,0,"O,X",28.162,"111"
"T8OB0","SGC3A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",7.09463333333333,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","TRUE",1,1,0,0,0,"G",94.325,"111"
"T8OB0","SGC3A","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",7.95885,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","TRUE",0,1,1,0,0,"I",51.558,"111"
"T8OB0","SGC3A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",8.12571666666667,"Which shift(s) end at the same time as F?","ends","10","TRUE",1,1,0,0,0,"E",9.93,"111"
"T8OB0","SGC3A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",8.28101666666667,"Which shift(s) start at 12pm?","starttime","11","TRUE",1,2,0,0,0,"L,M",9.235,"111"
"T8OB0","SGC3A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",8.511,"Which shift(s) start at the same time as F?","starts","12","TRUE",1,1,0,0,0,"G",13.713,"111"
"T8OB0","SGC3A","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",8.763,"Which 2 shifts end when Z begins?","meets","13","TRUE",0.5,2,1,0,0,"E,F",15.018,"111"
"T8OB0","SGC3A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",8.97323333333333,"Which shift(s) end at 3pm?","endtime","14","TRUE",1,1,0,0,0,"X",12.48,"111"
"T8OB0","SGC3A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",9.18238333333333,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","TRUE",1,2,0,0,0,"K,X",12.457,"111"
"JDHT2","SGC3A","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",1.21136666666667,"Which shift(s) start at 11 am?","starttime","1","FALSE",-1,0,1,0,0,"A",12.277,"111"
"JDHT2","SGC3A","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",1.4781,"Which shift(s) start at the same time as D?","starts","2","FALSE",-1,0,1,0,0,"E",15.854,"111"
"JDHT2","SGC3A","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",1.6144,"Which shift(s) begin when C ends?","meets","3","FALSE",-0.0833333333333333,0,0,0,0,"A",8.077,"111"
"JDHT2","SGC3A","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",2.26126666666667,"Which shift(s) end at 4 pm?","endtime","4","FALSE",-0.166666666666667,0,0,2,0,"D,E",38.709,"111"
"JDHT2","SGC3A","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",2.55763333333333,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","TRUE",1,1,0,0,0,"O",17.624,"111"
"JDHT2","SGC3A","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",2.78788333333333,"Which shift(s) are six hours long?","duration","6","TRUE",0,2,2,0,0,"E,G",10.354,"111"
"JDHT2","SGC3A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",3.21466666666667,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","FALSE",-1,0,2,0,0,"B,F",25.501,"111"
"JDHT2","SGC3A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",4.6549,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE",-1,0,1,0,0,"E",86.297,"111"
"JDHT2","SGC3A","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",4.82975,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","TRUE",0,1,1,0,0,"I",10.203,"111"
"JDHT2","SGC3A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",4.92316666666667,"Which shift(s) end at the same time as F?","ends","10","FALSE",-0.0833333333333333,0,0,1,0,"Z",5.5,"111"
"JDHT2","SGC3A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",5.13743333333333,"Which shift(s) start at 12pm?","starttime","11","FALSE",-1,0,2,0,0,"B,F",12.747,"111"
"JDHT2","SGC3A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",5.2586,"Which shift(s) start at the same time as F?","starts","12","FALSE",-0.0833333333333333,0,0,1,0,"Z",7.099,"111"
"JDHT2","SGC3A","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",5.93991666666667,"Which 2 shifts end when Z begins?","meets","13","FALSE",-0.166666666666667,0,0,2,0,"B,O",40.778,"111"
"JDHT2","SGC3A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",6.72946666666667,"Which shift(s) end at 3pm?","endtime","14","FALSE",-0.0833333333333333,0,0,1,0,"A",47.272,"111"
"JDHT2","SGC3A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",7.34631666666667,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","FALSE",-0.583333333333333,0,1,1,0,"B,F",36.892,"111"
"WBJ2T","SGC3A","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",0.66415,"Which shift(s) start at 11 am?","starttime","1","TRUE",1,1,0,0,0,"F",5.266,"121"
"WBJ2T","SGC3A","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",0.83925,"Which shift(s) start at the same time as D?","starts","2","FALSE",0,0,0,0,1,"",10.249,"121"
"WBJ2T","SGC3A","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",1.22471666666667,"Which shift(s) begin when C ends?","meets","3","FALSE",-0.166666666666667,0,0,0,0,"A,H",22.932,"121"
"WBJ2T","SGC3A","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",1.5007,"Which shift(s) end at 4 pm?","endtime","4","FALSE",-0.0833333333333333,0,0,1,0,"D",16.376,"121"
"WBJ2T","SGC3A","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",2.55418333333333,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","TRUE",1,1,0,0,0,"A",63.041,"121"
"WBJ2T","SGC3A","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",2.73048333333333,"Which shift(s) are six hours long?","duration","6","TRUE",0,2,2,0,0,"E,G",8.226,"121"
"WBJ2T","SGC3A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",3.38115,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","TRUE",1,2,0,0,0,"O,X",38.871,"121"
"WBJ2T","SGC3A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",4.50948333333333,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE",0,0,0,0,1,"",67.533,"121"
"WBJ2T","SGC3A","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",4.9698,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","FALSE",-0.0833333333333333,0,0,1,0,"E",27.188,"121"
"WBJ2T","SGC3A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",5.07943333333333,"Which shift(s) end at the same time as F?","ends","10","FALSE",-0.0833333333333333,0,0,1,0,"B",6.407,"121"
"WBJ2T","SGC3A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",5.21643333333333,"Which shift(s) start at 12pm?","starttime","11","TRUE",1,2,0,0,0,"L,M",8.062,"121"
"WBJ2T","SGC3A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",5.32648333333333,"Which shift(s) start at the same time as F?","starts","12","TRUE",1,1,0,0,0,"G",6.427,"121"
"WBJ2T","SGC3A","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",5.572,"Which 2 shifts end when Z begins?","meets","13","FALSE",-0.583333333333333,0,1,1,0,"K,X",14.565,"121"
"WBJ2T","SGC3A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",5.71221666666667,"Which shift(s) end at 3pm?","endtime","14","FALSE",0,0,0,0,1,"",8.253,"121"
"WBJ2T","SGC3A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",6.02146666666667,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","FALSE",0.416666666666667,1,0,1,0,"L,X",18.396,"121"
"ZMRMB","SGC3A","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",2.18113333333333,"Which shift(s) start at 11 am?","starttime","1","FALSE",-0.0833333333333333,0,0,0,0,"O",49.501,"121"
"ZMRMB","SGC3A","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",2.45045,"Which shift(s) start at the same time as D?","starts","2","FALSE",-0.0833333333333333,0,0,0,0,"G",16.053,"121"
"ZMRMB","SGC3A","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",3.77443333333333,"Which shift(s) begin when C ends?","meets","3","FALSE",-0.0833333333333333,0,0,1,0,"B",79.336,"121"
"ZMRMB","SGC3A","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",4.29736666666667,"Which shift(s) end at 4 pm?","endtime","4","FALSE",-0.0833333333333333,0,0,1,0,"G",31.045,"121"
"ZMRMB","SGC3A","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",4.62435,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","TRUE",1,1,0,0,0,"A",19.523,"121"
"ZMRMB","SGC3A","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",5.4407,"Which shift(s) are six hours long?","duration","6","TRUE",0,2,2,0,0,"E,G",37.917,"121"
"ZMRMB","SGC3A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",5.8149,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","FALSE",-1,0,2,0,0,"B,F",22.352,"121"
"ZMRMB","SGC3A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",7.31025,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE",0.916666666666667,1,0,1,0,"G,M",89.623,"121"
"ZMRMB","SGC3A","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",8.02063333333333,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","TRUE",0,1,1,0,0,"I",42.296,"121"
"ZMRMB","SGC3A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",8.3386,"Which shift(s) end at the same time as F?","ends","10","FALSE",-0.25,0,0,3,0,"H,L,P",18.98,"121"
"ZMRMB","SGC3A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",8.46425,"Which shift(s) start at 12pm?","starttime","11","FALSE",-1,0,2,0,0,"B,F",7.436,"121"
"ZMRMB","SGC3A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",8.59461666666667,"Which shift(s) start at the same time as F?","starts","12","FALSE",-1,0,1,0,0,"B",7.722,"121"
"ZMRMB","SGC3A","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",9.36446666666667,"Which 2 shifts end when Z begins?","meets","13","FALSE",-0.0833333333333333,1,1,1,0,"B,F",46.092,"121"
"ZMRMB","SGC3A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",10.0098,"Which shift(s) end at 3pm?","endtime","14","FALSE",-1.08333333333333,0,1,1,0,"B,F",38.609,"121"
"ZMRMB","SGC3A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",11.0367833333333,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","FALSE",-0.583333333333333,0,1,1,0,"B,F",61.519,"121"
"91D56","SGC3A","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",2.08881666666667,"Which shift(s) start at 11 am?","starttime","1","FALSE",-1,0,1,0,0,"A",51.425,"111"
"91D56","SGC3A","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",2.32785,"Which shift(s) start at the same time as D?","starts","2","FALSE",-1,0,1,0,0,"E",14.227,"111"
"91D56","SGC3A","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",2.58081666666667,"Which shift(s) begin when C ends?","meets","3","FALSE",-1,0,1,0,0,"Z",14.788,"111"
"91D56","SGC3A","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",3.43516666666667,"Which shift(s) end at 4 pm?","endtime","4","FALSE",-1.08333333333333,0,1,1,0,"F,U",50.671,"111"
"91D56","SGC3A","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",3.52543333333333,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","FALSE",0,0,0,0,1,"",5.2,"111"
"91D56","SGC3A","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",3.78175,"Which shift(s) are six hours long?","duration","6","TRUE",0,2,2,0,0,"E,G",9.663,"111"
"91D56","SGC3A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",4.29041666666667,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","FALSE",-1,0,2,0,0,"B,F",30.401,"111"
"91D56","SGC3A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",5.37238333333333,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE",-1,0,1,0,0,"E",64.774,"111"
"91D56","SGC3A","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",5.98901666666667,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","FALSE",0,0,0,0,1,"",36.414,"111"
"91D56","SGC3A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",6.17755,"Which shift(s) end at the same time as F?","ends","10","FALSE",-0.0833333333333333,0,0,1,0,"Z",11.201,"111"
"91D56","SGC3A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",6.3359,"Which shift(s) start at 12pm?","starttime","11","FALSE",-1,0,2,0,0,"B,F",9.392,"111"
"91D56","SGC3A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",6.49365,"Which shift(s) start at the same time as F?","starts","12","FALSE",-1,0,1,0,0,"B",9.352,"111"
"91D56","SGC3A","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",6.65753333333333,"Which 2 shifts end when Z begins?","meets","13","FALSE",0,0,0,0,1,"",9.725,"111"
"91D56","SGC3A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",6.81751666666667,"Which shift(s) end at 3pm?","endtime","14","FALSE",0,0,0,0,1,"",9.49,"111"
"91D56","SGC3A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",6.94756666666667,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","FALSE",0,0,0,0,1,"",7.686,"111"
"EH3ED","SGC3A","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",1.67143333333333,"Which shift(s) start at 11 am?","starttime","1","FALSE",-0.0833333333333333,0,0,0,0,"O",32.054,"121"
"EH3ED","SGC3A","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",2.63951666666667,"Which shift(s) start at the same time as D?","starts","2","FALSE",-0.0833333333333333,0,0,0,0,"G",57.984,"121"
"EH3ED","SGC3A","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",3.1023,"Which shift(s) begin when C ends?","meets","3","TRUE",1,1,0,0,0,"F",27.666,"121"
"EH3ED","SGC3A","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",3.30811666666667,"Which shift(s) end at 4 pm?","endtime","4","FALSE",-0.0833333333333333,0,0,1,0,"D",12.257,"121"
"EH3ED","SGC3A","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",5.00781666666667,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","FALSE",-0.0833333333333333,0,0,1,0,"H",101.888,"121"
"EH3ED","SGC3A","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",5.22466666666667,"Which shift(s) are six hours long?","duration","6","TRUE",0,2,2,0,0,"E,G",7.647,"121"
"EH3ED","SGC3A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",5.48641666666667,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","FALSE",-1,0,2,0,0,"B,F",15.612,"121"
"EH3ED","SGC3A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",6.29671666666667,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE",-1,0,1,0,0,"E",48.52,"121"
"EH3ED","SGC3A","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",6.76231666666667,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","TRUE",0,1,1,0,0,"I",27.842,"121"
"EH3ED","SGC3A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",8.81568333333333,"Which shift(s) end at the same time as F?","ends","10","FALSE",-1,0,1,0,0,"X",123.11,"121"
"EH3ED","SGC3A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",8.92406666666667,"Which shift(s) start at 12pm?","starttime","11","FALSE",-1,0,2,0,0,"B,F",6.154,"121"
"EH3ED","SGC3A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",9.10933333333333,"Which shift(s) start at the same time as F?","starts","12","FALSE",-1,0,1,0,0,"B",11.017,"121"
"EH3ED","SGC3A","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",9.3609,"Which 2 shifts end when Z begins?","meets","13","FALSE",-0.5,1,2,0,0,"F,X",15,"121"
"EH3ED","SGC3A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",9.83033333333333,"Which shift(s) end at 3pm?","endtime","14","FALSE",-1,0,1,0,0,"B",28.074,"121"
"EH3ED","SGC3A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",10.7848,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","FALSE",-1,0,2,0,0,"E,F",57.184,"121"
"BBPLJ","SGC3A","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",2.23276666666667,"Which shift(s) start at 11 am?","starttime","1","FALSE",0,0,0,0,1,"",58.116,"121"
"BBPLJ","SGC3A","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",2.69845,"Which shift(s) start at the same time as D?","starts","2","FALSE",0,0,0,0,1,"",27.799,"121"
"BBPLJ","SGC3A","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",3.27021666666667,"Which shift(s) begin when C ends?","meets","3","FALSE",0,0,0,0,1,"",34.157,"121"
"BBPLJ","SGC3A","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",3.47291666666667,"Which shift(s) end at 4 pm?","endtime","4","FALSE",-0.0833333333333333,0,0,1,0,"D",11.999,"121"
"BBPLJ","SGC3A","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",5.93731666666667,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","FALSE",-0.0833333333333333,0,0,1,0,"H",147.706,"121"
"BBPLJ","SGC3A","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",6.22301666666667,"Which shift(s) are six hours long?","duration","6","TRUE",0,2,2,0,0,"E,G",11.531,"121"
"BBPLJ","SGC3A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",6.7033,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","FALSE",-1,0,2,0,0,"B,F",28.665,"121"
"BBPLJ","SGC3A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",7.24151666666667,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE",-1,0,1,0,0,"E",32.144,"121"
"BBPLJ","SGC3A","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",7.67853333333333,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","TRUE",0,1,1,0,0,"I",26.071,"121"
"BBPLJ","SGC3A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",9.16651666666667,"Which shift(s) end at the same time as F?","ends","10","FALSE",-1,0,1,0,0,"X",89.135,"121"
"BBPLJ","SGC3A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",9.31593333333333,"Which shift(s) start at 12pm?","starttime","11","FALSE",-1,0,2,0,0,"B,F",8.463,"121"
"BBPLJ","SGC3A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",9.41815,"Which shift(s) start at the same time as F?","starts","12","FALSE",-1,0,1,0,0,"B",6.01,"121"
"BBPLJ","SGC3A","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",9.88815,"Which 2 shifts end when Z begins?","meets","13","FALSE",-0.5,1,2,0,0,"F,X",27.993,"121"
"BBPLJ","SGC3A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",10.6586166666667,"Which shift(s) end at 3pm?","endtime","14","FALSE",-1,0,1,0,0,"B",46.103,"121"
"BBPLJ","SGC3A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",12.6841333333333,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","FALSE",0.5,1,0,0,0,"X",121.401,"121"
"9XEMK","SGC3A","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",1.83433333333333,"Which shift(s) start at 11 am?","starttime","1","FALSE",-1,0,1,0,0,"A",27.807,"111"
"9XEMK","SGC3A","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",1.98736666666667,"Which shift(s) start at the same time as D?","starts","2","FALSE",-1,0,1,0,0,"E",9.079,"111"
"9XEMK","SGC3A","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",2.29523333333333,"Which shift(s) begin when C ends?","meets","3","FALSE",-1,0,1,0,0,"Z",18.367,"111"
"9XEMK","SGC3A","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",2.8467,"Which shift(s) end at 4 pm?","endtime","4","FALSE",-1,0,1,0,0,"U",32.982,"111"
"9XEMK","SGC3A","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",4.16698333333333,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","FALSE",-1,0,1,0,0,"U",79.107,"111"
"9XEMK","SGC3A","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",4.49288333333333,"Which shift(s) are six hours long?","duration","6","TRUE",0,2,2,0,0,"E,G",11.935,"111"
"9XEMK","SGC3A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",4.87656666666667,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","FALSE",-1,0,2,0,0,"B,F",22.911,"111"
"9XEMK","SGC3A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",5.2307,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE",-1,0,1,0,0,"E",21.136,"111"
"9XEMK","SGC3A","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",5.75976666666667,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","TRUE",0,1,1,0,0,"I",31.64,"111"
"9XEMK","SGC3A","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",6.30298333333333,"Which shift(s) end at the same time as F?","ends","10","FALSE",-1,0,1,0,0,"X",32.49,"111"
