"subject","study","condition","pretty_condition","term","pool","mode","block","explicit","impasse","grid","mark","ixn","gwidth","gheight","graph","time_elapsed_m","question","relation","q","correct","answer","rt_s"
"WOJNW","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",7.20005,"Which shift(s) end at the same time as F?","ends","10","TRUE","E",60.774
"WOJNW","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",7.35593333333333,"Which shift(s) start at 12pm?","starttime","11","TRUE","L,M",8.88
"WOJNW","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",7.47285,"Which shift(s) start at the same time as F?","starts","12","TRUE","G",6.814
"WOJNW","SGC3A","121","impasse","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",7.83563333333333,"Which 2 shifts end when Z begins?","meets","13","FALSE","H,N",21.362
"WOJNW","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",8.16826666666667,"Which shift(s) end at 3pm?","endtime","14","TRUE","X",19.843
"WOJNW","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",9.46621666666667,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","TRUE","K,X",77.764
"C2AHN","SGC3A","111","control","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",3.40205,"Which shift(s) start at 11 am?","starttime","1","FALSE","A",13.199
"C2AHN","SGC3A","111","control","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",3.82316666666667,"Which shift(s) start at the same time as D?","starts","2","FALSE","D,E",25.034
"C2AHN","SGC3A","111","control","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",4.14413333333333,"Which shift(s) begin when C ends?","meets","3","FALSE","K",18.935
"C2AHN","SGC3A","111","control","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",4.60006666666667,"Which shift(s) end at 4 pm?","endtime","4","FALSE","K",27.245
"C2AHN","SGC3A","111","control","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",9.56138333333333,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","FALSE","O,F",297.569
"C2AHN","SGC3A","111","control","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",9.89613333333333,"Which shift(s) are six hours long?","duration","6","TRUE","E,G",11.505
"C2AHN","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",10.2033166666667,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","FALSE","B,F",18.329
"C2AHN","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",12.0144666666667,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE","E",108.561
"C2AHN","SGC3A","111","control","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",12.4823666666667,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","TRUE","I",27.818
"C2AHN","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",13.2655166666667,"Which shift(s) end at the same time as F?","ends","10","FALSE","B,X",46.884
"C2AHN","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",13.6219833333333,"Which shift(s) start at 12pm?","starttime","11","FALSE","B,F",21.28
"C2AHN","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",13.73925,"Which shift(s) start at the same time as F?","starts","12","FALSE","B",6.936
"C2AHN","SGC3A","111","control","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",14.0891166666667,"Which 2 shifts end when Z begins?","meets","13","FALSE","F,X",20.883
"C2AHN","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",14.46995,"Which shift(s) end at 3pm?","endtime","14","FALSE","B",22.735
"C2AHN","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",15.1605833333333,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","FALSE","E,F",41.335
"T8OB0","SGC3A","111","control","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",3.45261666666667,"Which shift(s) start at 11 am?","starttime","1","TRUE","F",82.138
"T8OB0","SGC3A","111","control","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",4.1368,"Which shift(s) start at the same time as D?","starts","2","TRUE","K",40.809
"T8OB0","SGC3A","111","control","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",4.32663333333333,"Which shift(s) begin when C ends?","meets","3","TRUE","F",11.306
"T8OB0","SGC3A","111","control","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",4.46081666666667,"Which shift(s) end at 4 pm?","endtime","4","TRUE","H",7.963
"T8OB0","SGC3A","111","control","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",4.69033333333333,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","TRUE","O",13.688
"T8OB0","SGC3A","111","control","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",5.0503,"Which shift(s) are six hours long?","duration","6","TRUE","E,G",11.714
"T8OB0","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",5.52111666666667,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","TRUE","O,X",28.162
"T8OB0","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",7.09463333333333,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","TRUE","G",94.325
"T8OB0","SGC3A","111","control","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",7.95885,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","TRUE","I",51.558
"T8OB0","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",8.12571666666667,"Which shift(s) end at the same time as F?","ends","10","TRUE","E",9.93
"T8OB0","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",8.28101666666667,"Which shift(s) start at 12pm?","starttime","11","TRUE","L,M",9.235
"T8OB0","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",8.511,"Which shift(s) start at the same time as F?","starts","12","TRUE","G",13.713
"T8OB0","SGC3A","111","control","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",8.763,"Which 2 shifts end when Z begins?","meets","13","TRUE","E,F",15.018
"T8OB0","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",8.97323333333333,"Which shift(s) end at 3pm?","endtime","14","TRUE","X",12.48
"T8OB0","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",9.18238333333333,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","TRUE","K,X",12.457
"JDHT2","SGC3A","111","control","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",1.21136666666667,"Which shift(s) start at 11 am?","starttime","1","FALSE","A",12.277
"JDHT2","SGC3A","111","control","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",1.4781,"Which shift(s) start at the same time as D?","starts","2","FALSE","E",15.854
"JDHT2","SGC3A","111","control","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",1.6144,"Which shift(s) begin when C ends?","meets","3","FALSE","A",8.077
"JDHT2","SGC3A","111","control","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",2.26126666666667,"Which shift(s) end at 4 pm?","endtime","4","FALSE","D,E",38.709
"JDHT2","SGC3A","111","control","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",2.55763333333333,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","TRUE","O",17.624
"JDHT2","SGC3A","111","control","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",2.78788333333333,"Which shift(s) are six hours long?","duration","6","TRUE","E,G",10.354
"JDHT2","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",3.21466666666667,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","FALSE","B,F",25.501
"JDHT2","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",4.6549,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE","E",86.297
"JDHT2","SGC3A","111","control","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",4.82975,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","TRUE","I",10.203
"JDHT2","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",4.92316666666667,"Which shift(s) end at the same time as F?","ends","10","FALSE","Z",5.5
"JDHT2","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",5.13743333333333,"Which shift(s) start at 12pm?","starttime","11","FALSE","B,F",12.747
"JDHT2","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",5.2586,"Which shift(s) start at the same time as F?","starts","12","FALSE","Z",7.099
"JDHT2","SGC3A","111","control","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",5.93991666666667,"Which 2 shifts end when Z begins?","meets","13","FALSE","B,O",40.778
"JDHT2","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",6.72946666666667,"Which shift(s) end at 3pm?","endtime","14","FALSE","A",47.272
"JDHT2","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",7.34631666666667,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","FALSE","B,F",36.892
"WBJ2T","SGC3A","121","impasse","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",0.66415,"Which shift(s) start at 11 am?","starttime","1","TRUE","F",5.266
"WBJ2T","SGC3A","121","impasse","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",0.83925,"Which shift(s) start at the same time as D?","starts","2","FALSE","",10.249
"WBJ2T","SGC3A","121","impasse","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",1.22471666666667,"Which shift(s) begin when C ends?","meets","3","FALSE","A,H",22.932
"WBJ2T","SGC3A","121","impasse","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",1.5007,"Which shift(s) end at 4 pm?","endtime","4","FALSE","D",16.376
"WBJ2T","SGC3A","121","impasse","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",2.55418333333333,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","TRUE","A",63.041
"WBJ2T","SGC3A","121","impasse","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",2.73048333333333,"Which shift(s) are six hours long?","duration","6","TRUE","E,G",8.226
"WBJ2T","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",3.38115,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","TRUE","O,X",38.871
"WBJ2T","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",4.50948333333333,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE","",67.533
"WBJ2T","SGC3A","121","impasse","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",4.9698,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","FALSE","E",27.188
"WBJ2T","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",5.07943333333333,"Which shift(s) end at the same time as F?","ends","10","FALSE","B",6.407
"WBJ2T","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",5.21643333333333,"Which shift(s) start at 12pm?","starttime","11","TRUE","L,M",8.062
"WBJ2T","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",5.32648333333333,"Which shift(s) start at the same time as F?","starts","12","TRUE","G",6.427
"WBJ2T","SGC3A","121","impasse","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",5.572,"Which 2 shifts end when Z begins?","meets","13","FALSE","K,X",14.565
"WBJ2T","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",5.71221666666667,"Which shift(s) end at 3pm?","endtime","14","FALSE","",8.253
"WBJ2T","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",6.02146666666667,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","FALSE","L,X",18.396
"ZMRMB","SGC3A","121","impasse","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",2.18113333333333,"Which shift(s) start at 11 am?","starttime","1","FALSE","O",49.501
"ZMRMB","SGC3A","121","impasse","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",2.45045,"Which shift(s) start at the same time as D?","starts","2","FALSE","G",16.053
"ZMRMB","SGC3A","121","impasse","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",3.77443333333333,"Which shift(s) begin when C ends?","meets","3","FALSE","B",79.336
"ZMRMB","SGC3A","121","impasse","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",4.29736666666667,"Which shift(s) end at 4 pm?","endtime","4","FALSE","G",31.045
"ZMRMB","SGC3A","121","impasse","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",4.62435,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","TRUE","A",19.523
"ZMRMB","SGC3A","121","impasse","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",5.4407,"Which shift(s) are six hours long?","duration","6","TRUE","E,G",37.917
"ZMRMB","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",5.8149,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","FALSE","B,F",22.352
"ZMRMB","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",7.31025,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE","G,M",89.623
"ZMRMB","SGC3A","121","impasse","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",8.02063333333333,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","TRUE","I",42.296
"ZMRMB","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",8.3386,"Which shift(s) end at the same time as F?","ends","10","FALSE","H,L,P",18.98
"ZMRMB","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",8.46425,"Which shift(s) start at 12pm?","starttime","11","FALSE","B,F",7.436
"ZMRMB","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",8.59461666666667,"Which shift(s) start at the same time as F?","starts","12","FALSE","B",7.722
"ZMRMB","SGC3A","121","impasse","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",9.36446666666667,"Which 2 shifts end when Z begins?","meets","13","FALSE","B,F",46.092
"ZMRMB","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",10.0098,"Which shift(s) end at 3pm?","endtime","14","FALSE","B,F",38.609
"ZMRMB","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",11.0367833333333,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","FALSE","B,F",61.519
"91D56","SGC3A","111","control","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",2.08881666666667,"Which shift(s) start at 11 am?","starttime","1","FALSE","A",51.425
"91D56","SGC3A","111","control","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",2.32785,"Which shift(s) start at the same time as D?","starts","2","FALSE","E",14.227
"91D56","SGC3A","111","control","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",2.58081666666667,"Which shift(s) begin when C ends?","meets","3","FALSE","Z",14.788
"91D56","SGC3A","111","control","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",3.43516666666667,"Which shift(s) end at 4 pm?","endtime","4","FALSE","F,U",50.671
"91D56","SGC3A","111","control","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",3.52543333333333,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","FALSE","",5.2
"91D56","SGC3A","111","control","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",3.78175,"Which shift(s) are six hours long?","duration","6","TRUE","E,G",9.663
"91D56","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",4.29041666666667,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","FALSE","B,F",30.401
"91D56","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",5.37238333333333,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE","E",64.774
"91D56","SGC3A","111","control","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",5.98901666666667,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","FALSE","",36.414
"91D56","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",6.17755,"Which shift(s) end at the same time as F?","ends","10","FALSE","Z",11.201
"91D56","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",6.3359,"Which shift(s) start at 12pm?","starttime","11","FALSE","B,F",9.392
"91D56","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",6.49365,"Which shift(s) start at the same time as F?","starts","12","FALSE","B",9.352
"91D56","SGC3A","111","control","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",6.65753333333333,"Which 2 shifts end when Z begins?","meets","13","FALSE","",9.725
"91D56","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",6.81751666666667,"Which shift(s) end at 3pm?","endtime","14","FALSE","",9.49
"91D56","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",6.94756666666667,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","FALSE","",7.686
"EH3ED","SGC3A","121","impasse","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",1.67143333333333,"Which shift(s) start at 11 am?","starttime","1","FALSE","O",32.054
"EH3ED","SGC3A","121","impasse","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",2.63951666666667,"Which shift(s) start at the same time as D?","starts","2","FALSE","G",57.984
"EH3ED","SGC3A","121","impasse","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",3.1023,"Which shift(s) begin when C ends?","meets","3","TRUE","F",27.666
"EH3ED","SGC3A","121","impasse","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",3.30811666666667,"Which shift(s) end at 4 pm?","endtime","4","FALSE","D",12.257
"EH3ED","SGC3A","121","impasse","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",5.00781666666667,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","FALSE","H",101.888
"EH3ED","SGC3A","121","impasse","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",5.22466666666667,"Which shift(s) are six hours long?","duration","6","TRUE","E,G",7.647
"EH3ED","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",5.48641666666667,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","FALSE","B,F",15.612
"EH3ED","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",6.29671666666667,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE","E",48.52
"EH3ED","SGC3A","121","impasse","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",6.76231666666667,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","TRUE","I",27.842
"EH3ED","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",8.81568333333333,"Which shift(s) end at the same time as F?","ends","10","FALSE","X",123.11
"EH3ED","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",8.92406666666667,"Which shift(s) start at 12pm?","starttime","11","FALSE","B,F",6.154
"EH3ED","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",9.10933333333333,"Which shift(s) start at the same time as F?","starts","12","FALSE","B",11.017
"EH3ED","SGC3A","121","impasse","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",9.3609,"Which 2 shifts end when Z begins?","meets","13","FALSE","F,X",15
"EH3ED","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",9.83033333333333,"Which shift(s) end at 3pm?","endtime","14","FALSE","B",28.074
"EH3ED","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",10.7848,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","FALSE","E,F",57.184
"BBPLJ","SGC3A","121","impasse","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",2.23276666666667,"Which shift(s) start at 11 am?","starttime","1","FALSE","",58.116
"BBPLJ","SGC3A","121","impasse","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",2.69845,"Which shift(s) start at the same time as D?","starts","2","FALSE","",27.799
"BBPLJ","SGC3A","121","impasse","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",3.27021666666667,"Which shift(s) begin when C ends?","meets","3","FALSE","",34.157
"BBPLJ","SGC3A","121","impasse","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",3.47291666666667,"Which shift(s) end at 4 pm?","endtime","4","FALSE","D",11.999
"BBPLJ","SGC3A","121","impasse","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",5.93731666666667,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","FALSE","H",147.706
"BBPLJ","SGC3A","121","impasse","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",6.22301666666667,"Which shift(s) are six hours long?","duration","6","TRUE","E,G",11.531
"BBPLJ","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",6.7033,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","FALSE","B,F",28.665
"BBPLJ","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",7.24151666666667,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE","E",32.144
"BBPLJ","SGC3A","121","impasse","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",7.67853333333333,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","TRUE","I",26.071
"BBPLJ","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",9.16651666666667,"Which shift(s) end at the same time as F?","ends","10","FALSE","X",89.135
"BBPLJ","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",9.31593333333333,"Which shift(s) start at 12pm?","starttime","11","FALSE","B,F",8.463
"BBPLJ","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",9.41815,"Which shift(s) start at the same time as F?","starts","12","FALSE","B",6.01
"BBPLJ","SGC3A","121","impasse","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",9.88815,"Which 2 shifts end when Z begins?","meets","13","FALSE","F,X",27.993
"BBPLJ","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",10.6586166666667,"Which shift(s) end at 3pm?","endtime","14","FALSE","B",46.103
"BBPLJ","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",12.6841333333333,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","FALSE","X",121.401
"9XEMK","SGC3A","111","control","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",1.83433333333333,"Which shift(s) start at 11 am?","starttime","1","FALSE","A",27.807
"9XEMK","SGC3A","111","control","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",1.98736666666667,"Which shift(s) start at the same time as D?","starts","2","FALSE","E",9.079
"9XEMK","SGC3A","111","control","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",2.29523333333333,"Which shift(s) begin when C ends?","meets","3","FALSE","Z",18.367
"9XEMK","SGC3A","111","control","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",2.8467,"Which shift(s) end at 4 pm?","endtime","4","FALSE","U",32.982
"9XEMK","SGC3A","111","control","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",4.16698333333333,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","FALSE","U",79.107
"9XEMK","SGC3A","111","control","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",4.49288333333333,"Which shift(s) are six hours long?","duration","6","TRUE","E,G",11.935
"9XEMK","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",4.87656666666667,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","FALSE","B,F",22.911
"9XEMK","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",5.2307,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE","E",21.136
"9XEMK","SGC3A","111","control","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",5.75976666666667,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","TRUE","I",31.64
"9XEMK","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",6.30298333333333,"Which shift(s) end at the same time as F?","ends","10","FALSE","X",32.49
"9XEMK","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",6.4343,"Which shift(s) start at 12pm?","starttime","11","FALSE","B,F",7.774
"9XEMK","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",6.5791,"Which shift(s) start at the same time as F?","starts","12","FALSE","B",8.581
"9XEMK","SGC3A","111","control","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",6.95576666666667,"Which 2 shifts end when Z begins?","meets","13","FALSE","F,X",22.492
